timestamp;buyer;seller;symbol;currency;price;quantity
412200;;;RAINFOREST_RESIN;SEASHELLS;10002;3
412400;;;SQUID_INK;SEASHELLS;1914;13
412400;SUBMISSION;;KELP;SEASHELLS;2045;13
412500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
412600;;;SQUID_INK;SEASHELLS;1918;2
412600;;SUBMISSION;KELP;SEASHELLS;2045;1
412600;;;KELP;SEASHELLS;2045;2
412700;;;SQUID_INK;SEASHELLS;1918;1
412700;;SUBMISSION;KELP;SEASHELLS;2046;1
412900;SUBMISSION;;KELP;SEASHELLS;2044;3
412900;SUBMISSION;;KELP;SEASHELLS;2044;5
412900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
412900;;;SQUID_INK;SEASHELLS;1916;1
412900;SUBMISSION;;KELP;SEASHELLS;2044;0
413000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
413200;;SUBMISSION;KELP;SEASHELLS;2045;1
413200;;;SQUID_INK;SEASHELLS;1919;1
413400;SUBMISSION;;KELP;SEASHELLS;2044;3
413400;;;SQUID_INK;SEASHELLS;1915;1
413400;;;KELP;SEASHELLS;2043;1
413500;SUBMISSION;;KELP;SEASHELLS;2045;2
413500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
413500;;;SQUID_INK;SEASHELLS;1915;2
413500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
413800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
414100;;;SQUID_INK;SEASHELLS;1913;1
414100;;;KELP;SEASHELLS;2044;1
414100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;11
414200;SUBMISSION;;KELP;SEASHELLS;2045;5
414200;;;SQUID_INK;SEASHELLS;1912;4
414200;;;SQUID_INK;SEASHELLS;1912;1
414300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
414400;;;SQUID_INK;SEASHELLS;1914;4
414400;;SUBMISSION;KELP;SEASHELLS;2045;4
414500;;;SQUID_INK;SEASHELLS;1912;1
414500;;;SQUID_INK;SEASHELLS;1914;1
414500;;;SQUID_INK;SEASHELLS;1915;13
414500;;;KELP;SEASHELLS;2046;1
414500;;;KELP;SEASHELLS;2045;1
414500;;SUBMISSION;KELP;SEASHELLS;2046;12
414500;SUBMISSION;;KELP;SEASHELLS;2044;1
414700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
414800;;;SQUID_INK;SEASHELLS;1911;1
414800;;;KELP;SEASHELLS;2044;1
414900;;;SQUID_INK;SEASHELLS;1909;1
414900;;;KELP;SEASHELLS;2044;1
415100;;;KELP;SEASHELLS;2046;1
415100;;;SQUID_INK;SEASHELLS;1912;1
415200;;;KELP;SEASHELLS;2046;2
415200;;SUBMISSION;KELP;SEASHELLS;2046;2
415200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
415200;;;SQUID_INK;SEASHELLS;1912;2
415300;;;SQUID_INK;SEASHELLS;1915;2
415300;;SUBMISSION;KELP;SEASHELLS;2046;2
415400;;;SQUID_INK;SEASHELLS;1915;1
415400;;SUBMISSION;KELP;SEASHELLS;2046;1
415500;;;SQUID_INK;SEASHELLS;1912;3
415500;SUBMISSION;;KELP;SEASHELLS;2045;5
415500;;;KELP;SEASHELLS;2044;3
415900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;2
416000;;;SQUID_INK;SEASHELLS;1912;1
416000;SUBMISSION;;KELP;SEASHELLS;2045;2
416100;;;SQUID_INK;SEASHELLS;1908;1
416100;SUBMISSION;;KELP;SEASHELLS;2045;2
416100;;;KELP;SEASHELLS;2044;1
416100;;;SQUID_INK;SEASHELLS;1908;2
416200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
416200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;5
416500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
416600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
416800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;5
416800;;;SQUID_INK;SEASHELLS;1911;1
416800;;;KELP;SEASHELLS;2044;1
417300;;;SQUID_INK;SEASHELLS;1912;1
417300;SUBMISSION;;KELP;SEASHELLS;2045;1
417400;;;SQUID_INK;SEASHELLS;1915;6
417400;;;KELP;SEASHELLS;2044;1
417400;;;KELP;SEASHELLS;2044;5
417400;SUBMISSION;;KELP;SEASHELLS;2045;1
417400;;;SQUID_INK;SEASHELLS;1914;1
417400;;;SQUID_INK;SEASHELLS;1914;5
417400;;;KELP;SEASHELLS;2046;6
417400;;;SQUID_INK;SEASHELLS;1915;1
417400;;SUBMISSION;KELP;SEASHELLS;2046;3
417500;;SUBMISSION;KELP;SEASHELLS;2046;1
417600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;7
418000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;5
418100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;5
418200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
418200;;SUBMISSION;KELP;SEASHELLS;2046;1
418200;;;SQUID_INK;SEASHELLS;1914;1
418300;;;SQUID_INK;SEASHELLS;1913;1
418300;;SUBMISSION;KELP;SEASHELLS;2046;1
418500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
418600;;;SQUID_INK;SEASHELLS;1911;1
418600;;;KELP;SEASHELLS;2044;1
418700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;1
419000;;;KELP;SEASHELLS;2044;3
419300;;SUBMISSION;KELP;SEASHELLS;2046;1
419300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;7
419400;;;KELP;SEASHELLS;2046;1
419400;;;SQUID_INK;SEASHELLS;1914;1
419500;;;SQUID_INK;SEASHELLS;1912;1
419500;SUBMISSION;;KELP;SEASHELLS;2045;1
420000;;;SQUID_INK;SEASHELLS;1911;1
420000;;;KELP;SEASHELLS;2044;1
420200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
420200;;;SQUID_INK;SEASHELLS;1914;1
420200;;;KELP;SEASHELLS;2046;1
420300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
420600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;7
420600;;;SQUID_INK;SEASHELLS;1913;1
420600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
420600;;;KELP;SEASHELLS;2043;1
420700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
420800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;6
421000;;SUBMISSION;KELP;SEASHELLS;2045;7
421300;;SUBMISSION;KELP;SEASHELLS;2046;2
421300;;;SQUID_INK;SEASHELLS;1919;2
421400;;SUBMISSION;KELP;SEASHELLS;2046;2
421400;;;SQUID_INK;SEASHELLS;1919;2
421700;;SUBMISSION;KELP;SEASHELLS;2046;1
421700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;1
421900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
422000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
422100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
422300;;;SQUID_INK;SEASHELLS;1921;1
422300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
422300;;SUBMISSION;KELP;SEASHELLS;2047;1
422500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
422500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
422700;;;SQUID_INK;SEASHELLS;1921;10
422700;;SUBMISSION;KELP;SEASHELLS;2046;10
422700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;7
422800;;;KELP;SEASHELLS;2044;10
422800;;;SQUID_INK;SEASHELLS;1919;10
423400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;1
423500;;SUBMISSION;KELP;SEASHELLS;2045;1
423700;;;RAINFOREST_RESIN;SEASHELLS;10001;1
424100;;SUBMISSION;KELP;SEASHELLS;2044;1
424100;;;SQUID_INK;SEASHELLS;1916;8
424100;;SUBMISSION;KELP;SEASHELLS;2045;8
424100;;;SQUID_INK;SEASHELLS;1915;1
424200;;;KELP;SEASHELLS;2043;1
424200;;;SQUID_INK;SEASHELLS;1912;1
424200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
424400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
424600;;;KELP;SEASHELLS;2045;1
424600;;;SQUID_INK;SEASHELLS;1916;1
425000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;2
425000;;SUBMISSION;KELP;SEASHELLS;2045;1
425100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
425300;SUBMISSION;;KELP;SEASHELLS;2044;3
425500;;;KELP;SEASHELLS;2043;10
425600;SUBMISSION;;KELP;SEASHELLS;2044;4
425600;SUBMISSION;;KELP;SEASHELLS;2044;1
425600;;;SQUID_INK;SEASHELLS;1916;1
425600;;SUBMISSION;KELP;SEASHELLS;2045;1
426000;;;SQUID_INK;SEASHELLS;1917;2
426000;;;KELP;SEASHELLS;2044;2
426200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;4
426200;;;SQUID_INK;SEASHELLS;1917;1
426800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;2
427000;SUBMISSION;;KELP;SEASHELLS;2044;6
427000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;10
427200;;SUBMISSION;KELP;SEASHELLS;2045;4
427300;SUBMISSION;;KELP;SEASHELLS;2044;4
427300;;;SQUID_INK;SEASHELLS;1913;4
427500;;;SQUID_INK;SEASHELLS;1914;1
427500;;;KELP;SEASHELLS;2043;1
427600;;;KELP;SEASHELLS;2044;2
427900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
427900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
428000;;SUBMISSION;KELP;SEASHELLS;2046;12
428000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
428000;;;SQUID_INK;SEASHELLS;1914;12
428200;;;SQUID_INK;SEASHELLS;1911;14
428200;;SUBMISSION;KELP;SEASHELLS;2046;14
428400;;;KELP;SEASHELLS;2044;1
428400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;6
428400;;;SQUID_INK;SEASHELLS;1908;1
428700;SUBMISSION;;KELP;SEASHELLS;2045;7
429000;;;SQUID_INK;SEASHELLS;1900;1
429000;SUBMISSION;;KELP;SEASHELLS;2045;7
429000;;;KELP;SEASHELLS;2045;1
429000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
429100;SUBMISSION;;KELP;SEASHELLS;2044;2
429100;;;SQUID_INK;SEASHELLS;1900;2
429300;SUBMISSION;;KELP;SEASHELLS;2045;4
429600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
429900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
429900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;2
430300;;;KELP;SEASHELLS;2043;1
430300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
430300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;11
430300;;;SQUID_INK;SEASHELLS;1900;1
430300;;SUBMISSION;KELP;SEASHELLS;2045;1
430300;;;SQUID_INK;SEASHELLS;1903;1
430600;SUBMISSION;;KELP;SEASHELLS;2044;2
430600;;;SQUID_INK;SEASHELLS;1898;2
431100;;;SQUID_INK;SEASHELLS;1904;1
431100;;SUBMISSION;KELP;SEASHELLS;2045;1
431200;;;SQUID_INK;SEASHELLS;1902;1
431200;;;KELP;SEASHELLS;2043;1
431400;;;SQUID_INK;SEASHELLS;1904;1
431400;SUBMISSION;;KELP;SEASHELLS;2044;10
431400;;SUBMISSION;KELP;SEASHELLS;2045;1
431600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
431600;;;SQUID_INK;SEASHELLS;1905;1
431600;;SUBMISSION;KELP;SEASHELLS;2045;1
432000;;SUBMISSION;KELP;SEASHELLS;2045;1
432100;;SUBMISSION;KELP;SEASHELLS;2044;5
432200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
432300;;;SQUID_INK;SEASHELLS;1900;4
432300;;;SQUID_INK;SEASHELLS;1900;1
432300;;;KELP;SEASHELLS;2045;4
432300;;SUBMISSION;KELP;SEASHELLS;2045;1
432300;SUBMISSION;;KELP;SEASHELLS;2044;1
432400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
432500;;SUBMISSION;KELP;SEASHELLS;2045;1
432600;;SUBMISSION;KELP;SEASHELLS;2045;1
433300;;;SQUID_INK;SEASHELLS;1897;1
433300;SUBMISSION;;KELP;SEASHELLS;2044;1
433500;;SUBMISSION;KELP;SEASHELLS;2044;1
433600;SUBMISSION;;KELP;SEASHELLS;2044;11
433600;;;SQUID_INK;SEASHELLS;1899;11
433600;SUBMISSION;;KELP;SEASHELLS;2044;14
433600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
433700;;;KELP;SEASHELLS;2043;3
433700;;;SQUID_INK;SEASHELLS;1900;3
433700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;4
433900;;;KELP;SEASHELLS;2043;1
433900;;;SQUID_INK;SEASHELLS;1900;1
434800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
434900;;SUBMISSION;KELP;SEASHELLS;2045;1
434900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;2
435000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
435100;;;SQUID_INK;SEASHELLS;1900;1
435100;;;KELP;SEASHELLS;2042;1
435100;;;KELP;SEASHELLS;2044;1
435200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
435200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
435400;;SUBMISSION;KELP;SEASHELLS;2044;1
435400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
435400;;;KELP;SEASHELLS;2044;2
435500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;7
435500;;SUBMISSION;KELP;SEASHELLS;2045;1
435700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
436100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
436400;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
436500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
436700;;;RAINFOREST_RESIN;SEASHELLS;9993;1
436700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
436700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;5
436800;;;RAINFOREST_RESIN;SEASHELLS;9998;3
437000;;;SQUID_INK;SEASHELLS;1900;2
437200;;;KELP;SEASHELLS;2042;1
437200;;;SQUID_INK;SEASHELLS;1901;1
437500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;7
437500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;8
437600;;SUBMISSION;KELP;SEASHELLS;2043;1
437700;;SUBMISSION;KELP;SEASHELLS;2044;1
437800;;;SQUID_INK;SEASHELLS;1895;1
437800;;;KELP;SEASHELLS;2042;1
438000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10000;4
438300;;;SQUID_INK;SEASHELLS;1891;1
438300;SUBMISSION;;KELP;SEASHELLS;2042;1
438600;;SUBMISSION;KELP;SEASHELLS;2044;1
438900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
439000;;;KELP;SEASHELLS;2042;1
439000;;;SQUID_INK;SEASHELLS;1892;1
439200;;;KELP;SEASHELLS;2042;1
439200;;;SQUID_INK;SEASHELLS;1892;1
439300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;7
439500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;4
439500;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;1
439800;;;SQUID_INK;SEASHELLS;1895;1
439800;;;KELP;SEASHELLS;2042;1
440100;;;SQUID_INK;SEASHELLS;1896;1
440100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
440100;;SUBMISSION;KELP;SEASHELLS;2043;9
440100;SUBMISSION;;KELP;SEASHELLS;2042;1
440100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
440200;;;SQUID_INK;SEASHELLS;1895;1
440200;;;KELP;SEASHELLS;2041;1
440300;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;5
440800;;;SQUID_INK;SEASHELLS;1901;5
440800;SUBMISSION;;KELP;SEASHELLS;2042;4
440800;;;KELP;SEASHELLS;2042;1
441100;SUBMISSION;;KELP;SEASHELLS;2043;4
441400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
441500;;;SQUID_INK;SEASHELLS;1902;7
441500;;SUBMISSION;KELP;SEASHELLS;2044;7
441500;;;SQUID_INK;SEASHELLS;1899;1
441500;;;KELP;SEASHELLS;2042;1
441500;;SUBMISSION;KELP;SEASHELLS;2044;8
441500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;4
441600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
441700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;7
441800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
441800;;;SQUID_INK;SEASHELLS;1901;1
441800;;;KELP;SEASHELLS;2042;1
441900;;;KELP;SEASHELLS;2042;1
441900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
441900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
441900;;;SQUID_INK;SEASHELLS;1902;1
442000;;;SQUID_INK;SEASHELLS;1901;1
442000;;;KELP;SEASHELLS;2042;1
442100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
442100;;SUBMISSION;KELP;SEASHELLS;2044;1
442200;;;SQUID_INK;SEASHELLS;1901;6
442200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
442200;SUBMISSION;;KELP;SEASHELLS;2043;14
442200;;;SQUID_INK;SEASHELLS;1901;8
442600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;10
443000;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;3
443000;;;SQUID_INK;SEASHELLS;1901;1
443000;;SUBMISSION;KELP;SEASHELLS;2043;1
443300;;SUBMISSION;KELP;SEASHELLS;2044;1
443400;;SUBMISSION;KELP;SEASHELLS;2044;1
443700;;SUBMISSION;KELP;SEASHELLS;2045;1
443900;;;SQUID_INK;SEASHELLS;1902;1
443900;;;KELP;SEASHELLS;2045;1
444100;;SUBMISSION;KELP;SEASHELLS;2044;1
444400;;;SQUID_INK;SEASHELLS;1900;1
445100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;1
445300;;SUBMISSION;KELP;SEASHELLS;2044;1
445300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
445400;;SUBMISSION;KELP;SEASHELLS;2044;1
445600;;SUBMISSION;KELP;SEASHELLS;2044;1
445700;;;SQUID_INK;SEASHELLS;1898;1
445700;;;KELP;SEASHELLS;2043;1
445700;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
445800;SUBMISSION;;KELP;SEASHELLS;2044;12
445800;;;SQUID_INK;SEASHELLS;1898;12
445800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;4
446200;;SUBMISSION;KELP;SEASHELLS;2045;1
446600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
446900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
447000;;;SQUID_INK;SEASHELLS;1888;11
447000;;SUBMISSION;KELP;SEASHELLS;2045;11
447400;;;KELP;SEASHELLS;2043;1
447500;;SUBMISSION;KELP;SEASHELLS;2045;12
447500;;;SQUID_INK;SEASHELLS;1886;4
447500;;;KELP;SEASHELLS;2043;4
447500;;;SQUID_INK;SEASHELLS;1889;12
447600;;SUBMISSION;KELP;SEASHELLS;2045;1
447600;;;SQUID_INK;SEASHELLS;1890;1
447600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
447800;;SUBMISSION;KELP;SEASHELLS;2045;11
447800;;;SQUID_INK;SEASHELLS;1890;11
448200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
448300;;;SQUID_INK;SEASHELLS;1889;1
448300;;;KELP;SEASHELLS;2043;1
448400;;;SQUID_INK;SEASHELLS;1887;2
448400;;;SQUID_INK;SEASHELLS;1890;2
448400;;SUBMISSION;KELP;SEASHELLS;2046;2
448400;SUBMISSION;;KELP;SEASHELLS;2044;2
448500;;;SQUID_INK;SEASHELLS;1890;1
448500;;;KELP;SEASHELLS;2043;8
448500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
448500;;;SQUID_INK;SEASHELLS;1890;8
448500;;;KELP;SEASHELLS;2043;1
448800;;;RAINFOREST_RESIN;SEASHELLS;10002;3
448800;SUBMISSION;;KELP;SEASHELLS;2045;5
448800;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;4
448800;;;RAINFOREST_RESIN;SEASHELLS;10001;1
449000;SUBMISSION;;KELP;SEASHELLS;2045;3
449000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
449200;;;SQUID_INK;SEASHELLS;1894;1
449200;;;KELP;SEASHELLS;2043;1
449300;;;KELP;SEASHELLS;2044;5
449300;;;SQUID_INK;SEASHELLS;1894;5
449400;;SUBMISSION;KELP;SEASHELLS;2046;1
449600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
449800;;;KELP;SEASHELLS;2044;1
449800;;;SQUID_INK;SEASHELLS;1894;1
449900;;SUBMISSION;KELP;SEASHELLS;2045;1
450000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9993;2
450400;;SUBMISSION;KELP;SEASHELLS;2045;1
450600;;;SQUID_INK;SEASHELLS;1894;1
450600;;;SQUID_INK;SEASHELLS;1894;7
450600;SUBMISSION;;KELP;SEASHELLS;2043;6
450600;;;KELP;SEASHELLS;2043;1
450600;SUBMISSION;;KELP;SEASHELLS;2043;0
450900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;5
450900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;2
451000;;SUBMISSION;KELP;SEASHELLS;2045;1
451100;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
451200;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
451500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
451600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
452100;SUBMISSION;;KELP;SEASHELLS;2044;3
452300;SUBMISSION;;KELP;SEASHELLS;2043;2
452300;;;SQUID_INK;SEASHELLS;1890;2
452700;;;SQUID_INK;SEASHELLS;1890;3
452700;SUBMISSION;;KELP;SEASHELLS;2043;3
452900;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;4
453000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9998;3
453100;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10003;7
453200;;SUBMISSION;KELP;SEASHELLS;2045;3
453300;;;SQUID_INK;SEASHELLS;1889;6
453300;;SUBMISSION;KELP;SEASHELLS;2045;2
453300;SUBMISSION;;KELP;SEASHELLS;2044;6
453300;;;SQUID_INK;SEASHELLS;1892;2
453300;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
453600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10006;8
453600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9997;8
453700;;;SQUID_INK;SEASHELLS;1887;2
453700;SUBMISSION;;KELP;SEASHELLS;2044;2
453800;;;KELP;SEASHELLS;2043;1
453800;;;SQUID_INK;SEASHELLS;1885;1
453900;;SUBMISSION;KELP;SEASHELLS;2045;1
454100;;;KELP;SEASHELLS;2043;1
454100;;;SQUID_INK;SEASHELLS;1870;1
454300;;;KELP;SEASHELLS;2045;1
454300;;;SQUID_INK;SEASHELLS;1871;1
454400;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
454600;;;SQUID_INK;SEASHELLS;1865;1
454700;;SUBMISSION;KELP;SEASHELLS;2044;5
454700;;SUBMISSION;KELP;SEASHELLS;2045;1
454900;;;SQUID_INK;SEASHELLS;1862;1
454900;;;KELP;SEASHELLS;2044;1
455100;;;KELP;SEASHELLS;2042;1
455100;;;SQUID_INK;SEASHELLS;1868;1
455300;;;SQUID_INK;SEASHELLS;1876;1
455300;;;KELP;SEASHELLS;2044;1
455400;;;KELP;SEASHELLS;2042;5
455500;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
455600;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
455700;;SUBMISSION;KELP;SEASHELLS;2044;1
455900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
456000;;;KELP;SEASHELLS;2043;8
456000;SUBMISSION;;KELP;SEASHELLS;2043;5
456000;;;SQUID_INK;SEASHELLS;1874;8
456100;SUBMISSION;;KELP;SEASHELLS;2043;2
456100;;;SQUID_INK;SEASHELLS;1870;2
456600;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
456700;;;KELP;SEASHELLS;2042;1
456700;;;SQUID_INK;SEASHELLS;1867;1
456800;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10007;1
457000;;;SQUID_INK;SEASHELLS;1872;14
457000;;SUBMISSION;KELP;SEASHELLS;2044;14
457200;;;KELP;SEASHELLS;2042;1
457200;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
457200;;;SQUID_INK;SEASHELLS;1868;1
457400;SUBMISSION;;KELP;SEASHELLS;2044;7
457900;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10001;1
458000;;SUBMISSION;KELP;SEASHELLS;2043;1
458000;SUBMISSION;;RAINFOREST_RESIN;SEASHELLS;9999;1
458100;;SUBMISSION;KELP;SEASHELLS;2043;1
458400;;;KELP;SEASHELLS;2041;8
458400;;;KELP;SEASHELLS;2043;1
458400;;;SQUID_INK;SEASHELLS;1873;8
458400;;;SQUID_INK;SEASHELLS;1873;2
458400;;;SQUID_INK;SEASHELLS;1875;1
458400;SUBMISSION;;KELP;SEASHELLS;2042;2
458500;;;KELP;SEASHELLS;2041;1
458500;;;SQUID_INK;SEASHELLS;1874;1
458800;;;SQUID_INK;SEASHELLS;1873;1
458800;;;KELP;SEASHELLS;2041;1
459100;;;SQUID_INK;SEASHELLS;1869;1
459100;;;KELP;SEASHELLS;2040;1
459200;;;SQUID_INK;SEASHELLS;1869;1
459200;;SUBMISSION;KELP;SEASHELLS;2042;1
459500;SUBMISSION;;KELP;SEASHELLS;2041;2
459600;;;SQUID_INK;SEASHELLS;1866;1
459600;SUBMISSION;;KELP;SEASHELLS;2041;1
459600;;;KELP;SEASHELLS;2040;1
459700;;SUBMISSION;RAINFOREST_RESIN;SEASHELLS;10002;4
459900;;;KELP;SEASHELLS;2040;1
459900;;;KELP;SEASHELLS;2041;1
459900;;;SQUID_INK;SEASHELLS;1865;1
460100;;;SQUID_INK;SEASHELLS;1858;1
